Station Code,DateTimeStamp,Monitoring Program,Rep,F_Record,PO4F,F_PO4F,DOP,F_DOP,TDP,F_TDP,TP,F_TP,PHOSP,F_PHOSP,NH4F,F_NH4F,NO23F,F_NO23F,DIN,F_DIN,DON,F_DON,TDN,F_TDN,TN,F_TN,TKN,F_TKN,TKNF,F_TKNF,TON,F_TON,PON,F_PON,PN,F_PN,CHLA_N,F_CHLA_N,UncCHLa_N,F_UncCHLa_N,PHEA,F_PHEA,DOC,F_DOC,TSS,F_TSS,FECCOL_CFU,F_FECCOL_CFU,ENTERO_MPN,F_ENTERO_MPN,WTEM_N,F_WTEM_N,SALT_N,F_SALT_N,DO_N,F_DO_N,PH_N,F_PH_N,Color,F_Color,SECCHI,F_SECCHI
gtmpinut,7/12/2022 9:35,1,1,,0.026,0,0.013,0,0.039,0,0.100,0,0.061,0,0.028,<1> [SRD],0.004,<-4> [SBL],,<-4> [SCB],0.50,,,<-4> [SCB],,<-4> [SCB],0.87,0,0.53,0,0.84,,0.34,0,,<-2> [GCM],16.0,0,19.0,0,3.6,0,5.5,0,42,0,3,<-4> [SBL] (CHB),10,<1> (CHB),29.2,0,33.5,0,4.0,0,7.5,0,15.0,0,0.7,0
gtmpinut,7/12/2022 9:37,1,2,,0.026,0,0.012,0,0.038,0,0.100,0,0.062,0,0.012,<1> [SRD],0.004,<-4> [SBL],,<-4> [SCB],0.50,,,<-4> [SCB],,<-4> [SCB],0.81,0,0.51,0,0.80,,0.30,0,,<-2> [GCM],16.0,0,19.0,0,3.7,0,5.4,0,40,0,3,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),29.2,0,33.5,0,4.0,0,7.5,0,15.0,<1> (CSM),0.7,0
gtmpcnut,7/12/2022 11:15,1,1,,0.055,<-3> (CSM),0.016,<-3> [GCR] (CSM),0.071,<-3> (CSM),0.120,<-3> (CSM),0.049,<-3> [GCR] (CSM),0.022,<-3> (CSM),0.004,<-3> [SBL] (CSM),,<-3> [SCB] (CSM),0.64,<-3> [GCR] (CSM),0.66,<-3> [GCR] (CSM),1.00,<-3> [GCR] (CSM),1.00,<-3> (CSM),0.66,<-3> (CSM),0.98,<-3> [GCR] (CSM),0.34,<-3> [GCR] (CSM),0.34,<-3> [GCR] (CSM),17.0,<-3> (CSM),21.0,<-3> (CSM),5.7,<-3> (CSM),13.0,<-3> (CSM),17,<-3> (CSM),92,<1> (CHB),63,<1> (CHB),29.7,0,16.0,0,3.1,0,7.4,0,140.0,<-3> (CSM),0.4,0
gtmpcnut,7/12/2022 11:16,1,2,,0.056,<-3> (CSM),0.018,<-3> [GCR] (CSM),0.074,<-3> (CSM),0.120,<-3> (CSM),0.046,<-3> [GCR] (CSM),0.007,<-3> (CSM),0.004,<-3> [SBL] (CSM),,<-3> [SCB] (CSM),0.62,<-3> [GCR] (CSM),0.63,<-3> [GCR] (CSM),0.99,<-3> [GCR] (CSM),0.99,<-3> (CSM),0.63,<-3> (CSM),0.98,<-3> [GCR] (CSM),0.36,<-3> [GCR] (CSM),0.36,<-3> [GCR] (CSM),17.0,<-3> (CSM),21.0,<-3> (CSM),6.1,<-3> (CSM),14.0,<-3> (CSM),16,<-3> (CSM),72,<1> [GSM] (CHB),41,<1> (CHB),29.7,0,16.0,0,3.1,0,7.4,0,140.0,<-3> (CSM),0.4,0
gtmpcnut,7/25/2022 8:30,2,1,,0.062,<1> (CHB),0.017,0,0.079,0,0.120,0,0.041,0,0.036,0,0.007,0,0.043,0,0.56,,0.61,,0.79,,0.78,0,0.60,0,0.74,,0.18,0,0.18,0,8.7,<1> (CHB),12.0,<1> (CHB),4.7,<1> (CHB),14.0,0,23,0,,<-1>,,<-1>,,<-2> [GDM],12.0,0,,<-2> [GDM],,<-2> [GDM],,<-1>,,<-1>
gtmpcnut,7/25/2022 11:00,2,1,,0.060,0,,<-1>,,<-1>,0.110,0,,<-1>,0.050,0,0.005,0,0.055,0,,<-1>,,<-1>,0.76,,0.76,0,,<-1>,0.71,,,<-1>,,<-1>,8.1,0,10.0,0,3.4,0,13.0,0,29,0,,<-1>,,<-1>,,<-2> [GDM],12.0,0,,<-2> [GDM],,<-2> [GDM],,<-1>,,<-1>
gtmpcnut,7/25/2022 13:30,2,1,,0.063,0,,<-1>,,<-1>,0.110,0,,<-1>,0.056,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.94,0,,<-1>,0.88,,,<-1>,,<-2> [GCM],9.1,0,13.0,0,6.1,0,14.0,0,22,0,,<-1>,20,<1> (CHB),,<-2> [GDM],11.0,0,,<-2> [GDM],,<-2> [GDM],,<-1>,,<-1>
gtmpcnut,7/25/2022 16:00,2,1,,0.065,0,,<-1>,,<-1>,0.110,0,,<-1>,0.031,0,0.004,0,0.035,0,,<-1>,,<-1>,0.70,,0.70,0,,<-1>,0.67,,,<-1>,,<-1>,9.0,0,12.0,0,4.5,0,14.0,0,21,0,,<-1>,10.0,<-4> [SBL] (CHB),,<-2> [GDM],8.0,0,,<-2> [GDM],,<-2> [GDM],,<-1>,,<-1>
gtmpcnut,7/25/2022 18:30,2,1,,0.060,0,,<-1>,,<-1>,0.140,0,,<-1>,0.006,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.86,0,,<-1>,0.85,,,<-1>,,<-2> [GCM],10.0,0,13.0,0,4.9,0,15.0,0,23,0,,<-1>,10.0,<-4> [SBL] (CHB),,<-2> [GDM],8.0,0,,<-2> [GDM],,<-2> [GDM],,<-1>,,<-1>
gtmpcnut,7/25/2022 21:00,2,1,,0.051,0,,<-1>,,<-1>,0.150,0,,<-1>,0.006,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],1.00,0,,<-1>,0.99,,,<-1>,,<-2> [GCM],9.5,0,11.0,0,2.7,0,13.0,0,60,0,,<-1>,10.0,<-4> [SBL] (CHB),,<-2> [GDM],15.0,0,,<-2> [GDM],,<-2> [GDM],,<-1>,,<-1>
gtmpcnut,7/25/2022 23:30,2,1,,0.056,0,,<-1>,,<-1>,0.110,0,,<-1>,0.007,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.70,0,,<-1>,0.69,,,<-1>,,<-2> [GCM],8.7,0,12.0,0,5.9,0,14.0,0,18,0,,<-1>,10,<1> (CHB),,<-2> [GDM],12.0,0,,<-2> [GDM],,<-2> [GDM],,<-1>,,<-1>
gtmpcnut,7/26/2022 2:00,2,1,,0.062,0,,<-1>,,<-1>,0.110,0,,<-1>,0.019,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.71,0,,<-1>,0.69,,,<-1>,,<-2> [GCM],8.3,0,11.0,0,4.8,0,14.0,0,23,0,,<-1>,20,<1> (CHB),,<-2> [GDM],10.0,0,,<-2> [GDM],,<-2> [GDM],,<-1>,,<-1>
gtmpcnut,7/26/2022 4:30,2,1,,0.064,0,,<-1>,,<-1>,0.120,0,,<-1>,0.020,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.75,0,,<-1>,0.73,,,<-1>,,<-2> [GCM],8.3,0,12.0,0,5.1,0,15.0,0,12,0,,<-1>,20,<1> (CHB),,<-2> [GDM],8.0,0,,<-2> [GDM],,<-2> [GDM],,<-1>,,<-1>
gtmpcnut,7/26/2022 7:00,2,1,,0.069,0,,<-1>,,<-1>,0.120,0,,<-1>,0.025,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.72,0,,<-1>,0.70,,,<-1>,,<-2> [GCM],8.3,0,11.0,0,4.2,0,15.0,0,12,0,,<-1>,20,<1> (CHB),,<-2> [GDM],8.0,0,,<-2> [GDM],,<-2> [GDM],,<-1>,,<-1>
gtmpcnut,7/26/2022 9:30,2,1,,0.064,0,,<-1>,,<-1>,0.120,0,,<-1>,0.042,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.88,0,,<-1>,0.84,,,<-1>,,<-2> [GCM],11.0,0,15.0,0,5.4,0,14.0,0,24,0,,<-1>,52,<1> (CHB),,<-2> [GDM],12.0,0,,<-2> [GDM],,<-2> [GDM],,<-1>,,<-1>
gtmfmnut,8/9/2022 6:49,1,1,,0.019,0,0.011,0,0.030,0,0.045,0,0.015,0,0.036,0,0.004,<-4> [SBL],,<-4> [SCB],0.23,,,<-4> [SCB],,<-4> [SCB],0.36,0,0.27,0,0.32,,0.09,0,,<-2> [GCM],3.3,0,3.8,0,0.90,<-4> [SBL],3.2,0,9,<1> (CSM),8,<1> [GSM] (CHB),15,<1> [GSM] (CHB),29.1,0,35.8,0,5.3,0,8.0,0,2.5,<-4> [SBL],1.2,0
gtmfmnut,8/9/2022 6:51,1,2,,0.019,0,0.010,0,0.029,0,0.044,0,0.015,0,0.028,0,0.004,<-4> [SBL],,<-4> [SCB],0.25,,,<-4> [SCB],,<-4> [SCB],0.29,0,0.28,0,0.26,,0.01,0,,<-2> [GCM],3.3,0,3.9,0,0.90,<-4> [SBL],3.0,0,9,0,7,<1> [GSM] (CHB),30,<1> (CHB),29.1,0,35.8,0,5.3,0,8.0,0,2.5,<-4> [SBL],1.2,0
gtmssnut,8/9/2022 7:55,1,1,{CIF},0.023,0,0.012,0,0.035,0,0.058,0,0.023,0,0.024,0,0.005,0,0.029,0,0.32,,0.34,,0.48,,0.47,0,0.34,0,0.45,,0.13,0,0.14,0,6.3,0,7.6,0,1.8,0,3.3,0,13,0,5,<1> [GSM] (CHB),20,<1> (CHB),29.3,0,35.6,0,5.2,0,8.0,0,2.5,<-4> [SBL],1.0,0
gtmssnut,8/9/2022 7:56,1,2,{CIF},0.025,0,0.011,0,0.036,0,0.059,0,0.023,0,0.023,0,0.006,0,0.029,0,0.33,,0.36,,0.47,,0.46,0,0.35,0,0.44,,0.11,0,0.11,0,6.7,0,8.1,0,1.9,0,3.1,0,15,0,3,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),29.3,0,35.6,0,5.2,0,8.0,0,2.5,<-4> [SBL],1.0,0
gtmpinut,8/9/2022 9:13,1,1,,0.037,0,0.022,0,0.059,0,0.086,0,0.027,0,0.010,0,0.004,<-4> [SBL],,<-4> [SCB],0.61,,,<-4> [SCB],,<-4> [SCB],0.84,0,0.62,0,0.83,,0.22,0,,<-2> [GCM],13.0,0,16.0,0,4.0,0,8.9,0,22,0,2,<1> [GSM] (CHB),30,<1> (CHB),31.2,0,28.1,0,3.8,0,7.5,0,29.0,<1> (CSM),0.6,0
gtmpinut,8/9/2022 9:15,1,2,,0.036,0,0.022,0,0.058,0,0.082,0,0.024,0,0.011,0,0.004,<-4> [SBL],,<-4> [SCB],0.63,,,<-4> [SCB],,<-4> [SCB],0.80,0,0.64,0,0.79,,0.16,0,,<-2> [GCM],14.0,0,17.0,0,4.4,0,8.8,0,21,0,5,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),31.2,0,28.1,0,3.8,0,7.5,0,26.0,0,0.6,0
gtmpcnut,8/9/2022 9:36,1,1,,0.066,0,0.025,0,0.091,0,0.120,0,0.029,0,0.009,0,0.004,<-4> [SBL],,<-4> [SCB],0.63,,,<-4> [SCB],,<-4> [SCB],0.88,0,0.64,0,0.87,,0.24,0,,<-2> [GCM],21.0,<1> [SRD],25.0,<1> [SRD],5.7,<1> [SRD],11.0,0,15,0,58,<1> (CHB),31,<1> (CHB),31.7,0,18.4,0,3.0,0,7.6,0,71.0,0,0.4,0
gtmpcnut,8/9/2022 9:39,1,2,,0.066,0,0.025,0,0.091,0,0.120,0,0.029,0,0.004,0,0.004,<-4> [SBL],,<-4> [SCB],0.56,,,<-4> [SCB],,<-4> [SCB],0.93,0,0.56,0,0.93,,0.37,0,,<-2> [GCM],10.0,<1> [SRD],12.0,<1> [SRD],2.5,<1> [SRD],10.0,0,14,0,64,<1> (CHB),63,<1> (CHB),31.7,0,18.4,0,3.0,0,7.6,0,70.0,0,0.4,0
gtmpcnut,8/22/2022 9:00,2,1,,0.038,<1> (CHB),0.021,0,0.059,0,0.100,0,0.041,0,0.038,0,0.004,<-4> [SBL],,<-4> [SCB],0.53,,,<-4> [SCB],,<-4> [SCB],0.84,0,0.57,0,0.80,,0.27,0,,<-2> [GCM],16.0,0,19.0,0,4.3,0,8.7,0,19,<1> (CSM),,<-1>,,<-1>,32.6,0,19.7,0,2.8,0,7.5,0,,<-1>, ,<-1>  
gtmpcnut,8/22/2022 11:30,2,1,,0.032,<1> (CHB),,<-1>,,<-1>,0.120,0,,<-1>,0.005,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.86,0,,<-1>,0.86,,,<-1>,,<-2> [GCM],22.0,0,26.0,0,7.2,0,10.0,0,12,0,,<-1>,,<-1>,32.7,0,17.3,0,1.6,0,7.4,0,,<-1>, ,<-1>  
gtmpcnut,8/22/2022 14:00,2,1,,0.041,<1> (CHB),,<-1>,,<-1>,0.099,0,,<-1>,0.007,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.81,0,,<-1>,0.80,,,<-1>,,<-2> [GCM],18.0,0,23.0,0,7.6,0,10.0,0,13,0,,<-1>,20,<1> [GSM] (CHB),32.6,0,12.1,0,3.5,0,7.3,0,,<-1>, ,<-1>  
gtmpcnut,8/22/2022 16:30,2,1,,0.041,<1> (CHB),,<-1>,,<-1>,0.130,0,,<-1>,0.006,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.82,0,,<-1>,0.81,,,<-1>,,<-2> [GCM],20.0,0,25.0,0,7.5,0,9.8,0,50,0,,<-1>,199,<1> (CHB),32.2,0,7.2,0,6.7,0,7.7,0,,<-1>, ,<-1>  
gtmpcnut,8/22/2022 19:00,2,1,,0.036,<1> (CHB),,<-1>,,<-1>,0.110,0,,<-1>,0.005,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.76,0,,<-1>,0.76,,,<-1>,,<-2> [GCM],20.0,0,23.0,0,5.4,0,8.9,0,39,0,,<-1>,52,<1> (CHB),31.8,0,15.6,0,5.7,0,7.8,0,,<-1>, ,<-1>  
gtmpcnut,8/22/2022 21:30,2,1,,0.036,<1> (CHB),,<-1>,,<-1>,0.096,0,,<-1>,0.005,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.69,0,,<-1>,0.68,,,<-1>,,<-2> [GCM],18.0,0,22.0,0,6.8,0,9.1,0,22,0,,<-1>,52,<1> (CHB),31.8,0,5.1,0,4.9,0,7.6,0,,<-1>, ,<-1>  
gtmpcnut,8/23/2022 0:00,2,1,,0.035,<1> (CHB),,<-1>,,<-1>,0.110,0,,<-1>,0.004,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.82,0,,<-1>,0.82,,,<-1>,,<-2> [GCM],16.0,0,21.0,0,8.8,0,9.0,0,21,0,,<-1>,97,<1> (CHB),31.9,0,15.4,0,4.0,0,7.5,0,,<-1>, ,<-1>  
gtmpcnut,8/23/2022 2:30,2,1,,0.040,<1> (CHB),,<-1>,,<-1>,0.100,0,,<-1>,0.011,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.71,0,,<-1>,0.70,,,<-1>,,<-2> [GCM],13.0,0,17.0,0,5.8,0,10.0,0,18,0,,<-1>,226,<1> (CHB),31.6,0,12.8,0,2.1,0,7.3,0,,<-1>, ,<-1>  
gtmpcnut,8/23/2022 5:00,2,1,,0.048,0,,<-1>,,<-1>,0.100,0,,<-1>,0.013,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.67,0,,<-1>,0.66,,,<-1>,,<-2> [GCM],14.0,0,18.0,0,6.7,0,11.0,0,14,<1> (CSM),,<-1>,309,<1> (CHB),30.5,0,7.5,0,4.4,0,7.3,0,,<-1>, ,<-1>  
gtmpcnut,8/23/2022 7:30,2,1,,0.044,0,,<-1>,,<-1>,0.110,0,,<-1>,0.018,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.75,0,,<-1>,0.73,,,<-1>,,<-2> [GCM],17.0,0,21.0,0,6.4,0,10.0,0,18,0,,<-1>,313,<1> (CHB),29.8,0,11.7,0,4.1,0,7.4,0,,<-1>, ,<-1>  
gtmpcnut,8/23/2022 10:00,2,1,,0.048,0,,<-1>,,<-1>,0.110,0,,<-1>,0.050,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.82,0,,<-1>,0.77,,,<-1>,,<-2> [GCM],21.0,0,26.0,0,7.7,0,8.9,0,24,0,,<-1>,228,<1> (CHB),30.8,0,15.9,0,2.2,0,7.4,0,,<-1>, ,<-1>  
gtmfmnut,9/12/2022 10:10,1,1,,0.011,0,0.009,0,0.020,0,0.029,0,0.009,0,0.040,<1> [SRD],0.004,<-4> [SBL],,<-4> [SCB],0.24,,,<-4> [SCB],,<-4> [SCB],0.41,<1> [SRD],0.28,0,0.37,,0.13,<1> [SRD],,<-2> [GCM],4.0,0,4.3,0,1.0,<-4> [SBL],2.2,0,5,0,4,<-4> [SBL] (CHB),10.0,<-4> [SBL] (CHB),28.8,0,35.8,0,5.9,0,8.1,0,25,<-4> [SBL],1.7,0
gtmfmnut,9/12/2022 10:13,1,2,,0.011,0,0.009,0,0.020,0,0.031,0,0.011,0,0.008,<1> [SRD],0.004,<-4> [SBL],,<-4> [SCB],0.22,,,<-4> [SCB],,<-4> [SCB],0.29,<1> [SRD],0.23,0,0.28,,0.06,<1> [SRD],,<-2> [GCM],3.6,0,3.8,0,0.98,<-4> [SBL],2.2,0,4,0,3,<-4> [SBL] (CHB),10.0,<-4> [SBL] (CHB),28.8,0,35.8,0,5.9,0,8.1,0,25,<-4> [SBL],1.7,0
gtmssnut,9/12/2022 11:06,1,1,,0.012,0,0.009,0,0.021,0,0.031,0,0.010,0,0.010,0,0.004,<-4> [SBL],,<-4> [SCB],0.25,,,<-4> [SCB],,<-4> [SCB],0.36,0,0.26,0,0.35,,0.10,0,,<-2> [GCM],4.5,0,4.4,0,1.5,<-4> [SBL],2.3,0,7,0,3,<-4> [SBL] (CHB),10.0,<-4> [SBL] (CHB),29.3,0,35.5,0,6.1,0,8.1,0,25,<-4> [SBL],1.4,0
gtmssnut,9/12/2022 11:09,1,2,,0.012,0,0.009,0,0.021,0,0.036,0,0.015,0,0.012,0,0.004,<-4> [SBL],,<-4> [SCB],0.27,,,<-4> [SCB],,<-4> [SCB],0.34,0,0.28,0,0.33,,0.06,0,,<-2> [GCM],4.9,0,5.3,0,0.98,<-4> [SBL],2.1,0,8,0,3,<-4> [SBL] (CHB),10.0,<-4> [SBL] (CHB),29.3,0,35.5,0,6.1,0,8.1,0,25,<-4> [SBL],1.4,0
gtmpinut,9/12/2022 12:15,1,1,,0.027,0,0.016,0,0.043,0,0.058,0,0.015,0,0.057,0,0.023,0,0.080,0,0.54,,0.62,,0.71,,0.69,0,0.60,0,0.63,,0.09,0,0.09,0,5.2,0,5.9,0,1.0,<-4> [SBL],7.7,0,8,0,6,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),29.6,0,27.0,0,3.9,0,7.5,0,20.0,0,0.7,0
gtmpinut,9/12/2022 12:18,1,2,,0.030,0,0.011,0,0.041,0,0.057,0,0.016,0,0.058,0,0.022,0,0.080,0,0.60,,0.68,,0.72,,0.70,0,0.66,0,0.64,,0.04,0,0.04,0,5.3,0,6.0,0,0.98,<-4> [SBL],7.4,0,8,0,3,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),29.6,0,27.0,0,3.9,0,7.5,0,23.0,0,0.7,0
gtmpcnut,9/12/2022 13:31,1,1,{CLE},0.026,0,0.016,0,0.042,0,0.073,0,0.031,0,0.004,0,0.004,<-4> [SBL],,<-4> [SCB],0.45,,,<-4> [SCB],,<-4> [SCB],0.72,0,0.45,0,0.72,,0.27,0,,<-2> [GCM],16.0,0,18.0,0,2.1,0,7.6,0,14,0,3,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),30.5,0,25.7,0,3.7,0,7.6,0,38.0,0,0.4,0
gtmpcnut,9/12/2022 13:33,1,2,{CLE},0.026,0,0.014,0,0.040,0,0.075,0,0.035,0,0.005,0,0.004,<-4> [SBL],,<-4> [SCB],0.42,,,<-4> [SCB],,<-4> [SCB],0.67,0,0.42,0,0.66,,0.25,0,,<-2> [GCM],16.0,0,19.0,0,3.1,0,7.3,0,14,<1> (CSM),28,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),30.5,0,25.7,0,3.7,0,7.6,0,38.0,0,0.4,0
gtmpcnut,9/26/2022 8:30,2,1,,0.035,<1> (CHB),0.021,0,0.056,0,0.085,0,0.029,0,0.030,0,0.013,0,0.043,0,1.37,,1.41,,1.51,,1.50,0,1.40,0,1.47,,0.10,0,0.10,0,3.0,<1> (CHB),3.9,<1> (CHB),2.0,<-4> [SBL] (CHB),54.0,0,10,0,,<-1>,,<-1>,25.3,0,1.9,0,3.8,0,6.4,0,,<-1>, ,<-1>  
gtmpcnut,9/26/2022 11:00,2,1,,0.030,<1> (CHB),,<-1>,,<-1>,0.078,0,,<-1>,0.084,0,0.015,0,0.099,0,,<-1>,,<-1>,1.12,,1.10,0,,<-1>,1.02,,,<-1>,,<-1>,4.7,0,5.4,0,2.2,<-4> [SBL],23.0,0,15,0,,<-1>,,<-1>,27.3,0,20.3,0,3.7,0,7.2,0,,<-1>, ,<-1>  
gtmpcnut,9/26/2022 13:30,2,1,,0.026,0,,<-1>,,<-1>,0.059,0,,<-1>,0.068,0,0.015,0,0.083,0,,<-1>,,<-1>,1.00,,0.98,0,,<-1>,0.91,,,<-1>,,<-1>,4.3,<1> (CHB),5.9,<1> (CHB),2.4,<1> (CHB),25.0,0,5,0,,<-1>,20,<1> (CHB),27.5,0,17.3,0,3.5,0,7.1,0,,<-1>, ,<-1>  
gtmpcnut,9/26/2022 16:00,2,1,,0.033,0,,<-1>,,<-1>,0.081,0,,<-1>,0.031,0,0.004,0,0.035,0,,<-1>,,<-1>,1.60,,1.60,0,,<-1>,1.57,,,<-1>,,<-1>,2.8,0,3.6,0,1.8,<-4> [SBL],51.0,0,9,0,,<-1>,41,<1> (CHB),27.1,0,3.4,0,3.6,0,6.5,0,,<-1>, ,<-1>  
gtmpcnut,9/26/2022 18:30,2,1,,0.032,0,,<-1>,,<-1>,0.070,0,,<-1>,0.012,0,0.011,0,0.023,0,,<-1>,,<-1>,1.51,,1.50,0,,<-1>,1.49,,,<-1>,,<-1>,1.9,0,2.0,0,1.8,<-4> [SBL],55.0,0,3,0,,<-1>,63,<1> (CHB),26.3,0,0.8,0,3.4,0,6.4,0,,<-1>, ,<-1>  
gtmpcnut,9/26/2022 21:00,2,1,,0.033,0,,<-1>,,<-1>,0.082,0,,<-1>,0.030,0,0.011,0,0.041,0,,<-1>,,<-1>,1.61,,1.60,0,,<-1>,1.57,,,<-1>,,<-1>,2.7,0,3.2,0,1.5,<-4> [SBL],51.0,0,8,0,,<-1>,98,<1> (CHB),26.7,0,3.1,0,3.8,0,6.5,0,,<-1>, ,<-1>  
gtmpcnut,9/26/2022 23:30,2,1,,0.029,0,,<-1>,,<-1>,0.080,0,,<-1>,0.063,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],1.20,0,,<-1>,1.14,,,<-1>,,<-2> [GCM],3.8,0,4.6,0,1.8,<-4> [SBL],35.0,0,17,0,,<-1>,10,<1> (CHB),27.6,0,11.5,0,4.0,0,6.9,0,,<-1>, ,<-1>  
gtmpcnut,9/27/2022 2:00,2,1,,0.030,0,,<-1>,,<-1>,0.083,0,,<-1>,0.060,0,0.006,0,0.066,0,,<-1>,,<-1>,1.21,,1.20,<1> (CSM),,<-1>,1.14,,,<-1>,,<-1>,2.7,0,3.9,0,1.8,<-4> [SBL],41.0,0,16,0,,<-1>,10,<1> (CHB),27.2,0,9.3,0,3.7,0,6.8,0,,<-1>, ,<-1>  
gtmpcnut,9/27/2022 4:30,2,1,,0.035,0,,<-1>,,<-1>,0.083,0,,<-1>,0.033,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],1.50,0,,<-1>,1.47,,,<-1>,,<-2> [GCM],2.1,0,2.8,0,1.5,<-4> [SBL],53.0,0,11,0,,<-1>,10,<1> (CHB),25.7,0,1.8,0,3.6,0,6.5,0,,<-1>, ,<-1>  
gtmpcnut,9/27/2022 7:00,2,1,,0.036,0,,<-1>,,<-1>,0.074,0,,<-1>,0.025,0,0.012,0,0.037,0,,<-1>,,<-1>,1.51,,1.50,0,,<-1>,1.48,,,<-1>,,<-1>,1.8,0,2.0,0,1.5,<-4> [SBL],55.0,0,5,0,,<-1>,88,<1> (CHB),25.1,0,0.4,0,3.2,0,6.5,0,,<-1>, ,<-1>  
gtmpcnut,9/27/2022 9:30,2,1,,0.037,0,,<-1>,,<-1>,0.093,0,,<-1>,0.049,0,0.017,0,0.066,0,,<-1>,,<-1>,1.62,,1.60,0,,<-1>,1.55,,,<-1>,,<-1>,4.0,0,5.0,<1> (CSM),2.2,<-4> [SBL],46.0,0,19,<1> (CSM),,<-1>,260,<1> (CHB),24.6,0,0.0,0,8.4,0,7.2,0,,<-1>, ,<-1>  
gtmfmnut,10/10/2022 8:42,1,1,,0.008,0,0.014,0,0.022,0,0.030,0,0.008,0,0.014,0,0.004,<-4> [SBL],,<-4> [SCB],0.24,,,<-4> [SCB],,<-4> [SCB],0.44,<1> [SRD],0.25,0,0.43,,0.19,<1> [SRD],,<-2> [GCM],5.4,0,5.8,0,0.90,<-4> [SBL],3.2,0,5,0,4,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),24.9,0,34.5,0,6.6,0,8.1,0,2.5,<-4> [SBL],1.1,0
gtmfmnut,10/10/2022 8:44,1,2,,0.008,0,0.014,0,0.022,0,0.028,0,0.006,0,0.009,0,0.004,<-4> [SBL],,<-4> [SCB],0.24,,,<-4> [SCB],,<-4> [SCB],0.33,<1> [SRD],0.25,0,0.32,,0.08,<1> [SRD],,<-2> [GCM],5.0,0,5.1,0,1.9,<-4> [SBL],2.4,0,6,0,3,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),24.9,0,34.5,0,6.6,0,8.1,0,2.5,<-4> [SBL],1.1,0
gtmssnut,10/10/2022 9:40,1,1,,0.009,0,0.012,0,0.021,0,0.038,0,0.017,0,0.009,0,0.004,<-4> [SBL],,<-4> [SCB],0.24,,,<-4> [SCB],,<-4> [SCB],0.35,0,0.25,0,0.34,,0.10,0,,<-2> [GCM],5.3,0,6.5,0,1.7,0,2.9,0,12,0,3,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),24.7,0,34.6,0,6.5,0,8.1,0,2.5,<-4> [SBL],1.4,0
gtmssnut,10/10/2022 9:43,1,2,,0.007,0,0.011,0,0.018,0,0.042,0,0.024,0,0.008,0,0.004,<-4> [SBL],,<-4> [SCB],0.19,,,<-4> [SCB],,<-4> [SCB],0.30,0,0.20,0,0.29,,0.10,0,,<-2> [GCM],6.2,0,6.8,0,2.6,<-4> [SBL],2.1,0,13,0,3,<-4> [SBL] (CHB),10.0,<-4> [SBL] (CHB),24.7,0,34.6,0,6.5,0,8.1,0,5.0,<-4> [SBL],1.4,0
